Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,82403,-,-,-,33.93,-117.46,-8,239,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,1,1,0,0,0,0,0,0,-9,168.98,0.15,1.1,47.35,0,970.0
2015,1,1,0,30,0,0,0,0,-9,166.43,0.15,1.1,47.36,0,970.0
2015,1,1,1,0,0,0,0,0,-10,161.75,0.15,1.2000000000000002,50.46,0,970.0
2015,1,1,1,30,0,0,0,0,-10,156.18,0.15,1.2000000000000002,50.47,0,970.0
2015,1,1,2,0,0,0,0,0,-10,150.23,0.15,1.2000000000000002,49.75,0,970.0
2015,1,1,2,30,0,0,0,0,-10,144.1,0.15,1.2000000000000002,49.75,0,970.0
2015,1,1,3,0,0,0,0,0,-10,137.9,0.15,1.2000000000000002,48.64,0,970.0
2015,1,1,3,30,0,0,0,0,-10,131.68,0.15,1.2000000000000002,48.65,0,970.0
2015,1,1,4,0,0,0,0,0,-10,125.48,0.15,1.2000000000000002,47.43,0,970.0
2015,1,1,4,30,0,0,0,0,-10,119.31,0.15,1.2000000000000002,47.44,0,970.0
2015,1,1,5,0,0,0,0,0,-11,113.21000000000001,0.15,1.3,46.17,0,970.0
2015,1,1,5,30,0,0,0,0,-11,107.19,0.15,1.3,46.19,0,970.0
2015,1,1,6,0,0,0,0,0,-11,101.29,0.15,1.3,44.64,0,970.0
2015,1,1,6,30,0,0,0,0,-11,95.52,0.15,1.2000000000000002,41.53,0,970.0
2015,1,1,7,0,0,0,0,0,-9,89.93,0.15,1.1,49.31,1,970.0
2015,1,1,7,30,27,518,76,0,-9,84.56,0.15,1.6,45.89,3,970.0
2015,1,1,8,0,41,695,168,0,-9,79.45,0.15,2.1,39.22,5,970.0
2015,1,1,8,30,50,798,261,0,-9,74.67,0.15,2.1,36.56,6,970.0
2015,1,1,9,0,58,859,348,0,-12,70.27,0.15,2.2,25.03,8,970.0
2015,1,1,9,30,63,903,425,0,-12,66.34,0.15,2.0,23.36,9,970.0
2015,1,1,10,0,69,925,489,0,-14,62.97,0.15,1.9000000000000001,18.17,10,970.0
2015,1,1,10,30,72,946,541,0,-14,60.26,0.15,1.8,18.16,10,970.0
2015,1,1,11,0,74,958,578,0,-14,58.300000000000004,0.15,1.7000000000000002,16.78,11,970.0
2015,1,1,11,30,75,966,599,0,-14,57.17,0.15,1.7000000000000002,16.77,11,970.0
2015,1,1,12,0,75,968,603,0,-14,56.92,0.15,1.7000000000000002,16.65,12,970.0
2015,1,1,12,30,74,963,591,0,-14,57.56,0.15,1.6,16.65,12,970.0
2015,1,1,13,0,75,946,562,0,-13,59.06,0.15,1.6,16.91,13,970.0
2015,1,1,13,30,73,927,517,0,-13,61.35,0.15,1.6,16.91,12,970.0
2015,1,1,14,0,70,898,458,0,-12,64.36,0.15,1.6,18.25,12,970.0
2015,1,1,14,30,65,857,386,0,-12,67.98,0.15,1.3,19.5,11,970.0
2015,1,1,15,0,59,797,304,0,-7,72.12,0.15,1.0,29.650000000000002,11,970.0
2015,1,1,15,30,50,710,214,0,-7,76.7,0.15,0.9,33.96,9,970.0
2015,1,1,16,0,38,568,121,0,-5,81.63,0.15,0.8,46.28,7,970.0
2015,1,1,16,30,20,318,37,0,-5,86.86,0.15,0.8,49.64,6,970.0
2015,1,1,17,0,0,0,0,0,-7,92.34,0.15,0.9,46.34,5,970.0
2015,1,1,17,30,0,0,0,0,-7,98.0,0.15,0.9,49.76,4,970.0
2015,1,1,18,0,0,0,0,0,-7,103.83,0.15,1.0,49.69,4,970.0
2015,1,1,18,30,0,0,0,0,-7,109.79,0.15,1.0,49.69,3,970.0
2015,1,1,19,0,0,0,0,0,-7,115.84,0.15,1.1,49.0,3,970.0
2015,1,1,19,30,0,0,0,0,-7,121.98,0.15,1.1,52.64,3,970.0
2015,1,1,20,0,0,0,0,0,-8,128.16,0.15,1.1,50.79,3,970.0
2015,1,1,20,30,0,0,0,0,-8,134.38,0.15,1.1,50.79,3,970.0
2015,1,1,21,0,0,0,0,0,-8,140.59,0.15,1.2000000000000002,48.86,3,970.0
2015,1,1,21,30,0,0,0,0,-8,146.76,0.15,1.2000000000000002,48.86,3,970.0
2015,1,1,22,0,0,0,0,0,-9,152.82,0.15,1.2000000000000002,47.17,3,970.0
2015,1,1,22,30,0,0,0,0,-9,158.64000000000001,0.15,1.2000000000000002,47.17,2,970.0
2015,1,1,23,0,0,0,0,0,-9,163.9,0.15,1.3,45.83,2,970.0
2015,1,1,23,30,0,0,0,0,-9,167.84,0.15,1.3,49.26,2,970.0
2015,1,2,0,0,0,0,0,0,-9,168.91,0.15,1.3,48.26,2,970.0
2015,1,2,0,30,0,0,0,0,-9,166.42000000000002,0.15,1.3,48.26,2,970.0
2015,1,2,1,0,0,0,0,0,-9,161.77,0.15,1.3,47.6,2,970.0
2015,1,2,1,30,0,0,0,0,-9,156.22,0.15,1.3,47.59,2,970.0
2015,1,2,2,0,0,0,0,0,-9,150.28,0.15,1.3,43.7,2,970.0
2015,1,2,2,30,0,0,0,0,-9,144.16,0.15,1.3,43.7,2,970.0
2015,1,2,3,0,0,0,0,0,-10,137.96,0.15,1.3,43.15,3,970.0
2015,1,2,3,30,0,0,0,0,-10,131.74,0.15,1.2000000000000002,43.15,3,970.0
2015,1,2,4,0,0,0,0,0,-10,125.54,0.15,1.2000000000000002,42.87,3,970.0
2015,1,2,4,30,0,0,0,0,-10,119.37,0.15,1.1,42.88,3,970.0
2015,1,2,5,0,0,0,0,0,-10,113.26,0.15,1.1,42.660000000000004,3,970.0
2015,1,2,5,30,0,0,0,0,-10,107.24000000000001,0.15,1.0,42.67,3,970.0
2015,1,2,6,0,0,0,0,0,-10,101.33,0.15,1.0,39.81,3,970.0
2015,1,2,6,30,0,0,0,0,-10,95.56,0.15,0.9,39.82,3,970.0
2015,1,2,7,0,0,0,0,0,-8,89.97,0.15,0.9,45.29,4,970.0
2015,1,2,7,30,28,455,71,0,-8,84.59,0.15,0.9,42.2,5,970.0
2015,1,2,8,0,43,641,160,0,-6,79.47,0.15,0.9,42.14,7,970.0
2015,1,2,8,30,53,751,252,0,-6,74.67,0.15,0.7000000000000001,39.33,8,970.0
2015,1,2,9,0,61,820,338,0,-8,70.26,0.15,0.5,29.05,10,970.0
2015,1,2,9,30,66,868,415,0,-8,66.32000000000001,0.15,0.5,27.150000000000002,11,970.0
2015,1,2,10,0,72,896,480,0,-9,62.940000000000005,0.15,0.5,23.28,13,970.0
2015,1,2,10,30,75,920,532,0,-9,60.22,0.15,0.6000000000000001,21.78,13,970.0
2015,1,2,11,0,77,934,569,0,-9,58.24,0.15,0.8,20.34,14,970.0
2015,1,2,11,30,78,942,590,0,-9,57.1,0.15,0.9,20.330000000000002,14,970.0
2015,1,2,12,0,78,943,595,0,-9,56.83,0.15,1.0,19.43,15,970.0
2015,1,2,12,30,78,939,583,0,-9,57.45,0.15,1.0,19.42,15,970.0
2015,1,2,13,0,71,943,558,0,-8,58.94,0.15,1.1,20.13,16,970.0
2015,1,2,13,30,69,925,514,0,-8,61.230000000000004,0.15,1.1,21.48,15,970.0
2015,1,2,14,0,66,895,456,0,-7,64.23,0.15,1.1,22.81,15,970.0
2015,1,2,14,30,62,856,385,0,-7,67.85,0.15,1.1,24.35,14,970.0
2015,1,2,15,0,57,795,303,0,-3,71.99,0.15,1.1,35.39,13,970.0
2015,1,2,15,30,49,709,214,0,-3,76.56,0.15,0.9,40.46,11,970.0
2015,1,2,16,0,38,566,121,0,-1,81.5,0.15,0.7000000000000001,53.65,9,970.0
2015,1,2,16,30,20,325,38,0,-1,86.72,0.15,0.7000000000000001,57.480000000000004,8,970.0
2015,1,2,17,0,0,0,0,0,-1,92.2,0.15,0.8,64.76,7,970.0
2015,1,2,17,30,0,0,0,0,-1,97.87,0.15,0.7000000000000001,69.46000000000001,6,970.0
2015,1,2,18,0,0,0,0,0,0,103.69,0.15,0.7000000000000001,74.84,6,970.0
2015,1,2,18,30,0,0,0,0,0,109.65,0.15,0.6000000000000001,74.85000000000001,6,970.0
2015,1,2,19,0,0,0,0,0,0,115.71000000000001,0.15,0.5,78.07000000000001,6,970.0
2015,1,2,19,30,0,0,0,0,0,121.84,0.15,0.4,78.08,6,970.0
2015,1,2,20,0,0,0,0,0,0,128.03,0.15,0.30000000000000004,79.53,6,970.0
2015,1,2,20,30,0,0,0,0,0,134.24,0.15,0.30000000000000004,79.53,6,970.0
2015,1,2,21,0,0,0,0,0,0,140.46,0.15,0.30000000000000004,79.47,6,970.0
2015,1,2,21,30,0,0,0,0,0,146.63,0.15,0.4,79.47,5,970.0
2015,1,2,22,0,0,0,0,0,0,152.69,0.15,0.5,78.33,5,970.0
2015,1,2,22,30,0,0,0,0,0,158.5,0.15,0.4,78.34,5,970.0
2015,1,2,23,0,0,0,0,0,0,163.76,0.15,0.4,76.78,5,970.0
2015,1,2,23,30,0,0,0,0,0,167.71,0.15,0.4,82.39,5,970.0
2015,1,3,0,0,0,0,0,0,0,168.83,0.15,0.5,80.57000000000001,5,970.0
2015,1,3,0,30,0,0,0,0,0,166.4,0.15,0.5,80.57000000000001,5,970.0
2015,1,3,1,0,0,0,0,0,0,161.79,0.15,0.6000000000000001,78.45,5,970.0
2015,1,3,1,30,0,0,0,0,0,156.26,0.15,0.6000000000000001,78.44,5,970.0
2015,1,3,2,0,0,0,0,0,0,150.33,0.15,0.6000000000000001,76.26,5,970.0
2015,1,3,2,30,0,0,0,0,0,144.21,0.15,0.6000000000000001,76.25,5,970.0
2015,1,3,3,0,0,0,0,0,-1,138.02,0.15,0.6000000000000001,73.48,5,970.0
2015,1,3,3,30,0,0,0,0,-1,131.8,0.15,0.7000000000000001,73.49,5,970.0
2015,1,3,4,0,0,0,0,0,-1,125.59,0.15,0.9,70.06,5,970.0
2015,1,3,4,30,0,0,0,0,-1,119.42,0.15,0.9,75.22,4,970.0
2015,1,3,5,0,0,0,0,0,-2,113.31,0.15,1.0,70.71000000000001,4,970.0
2015,1,3,5,30,0,0,0,0,-2,107.28,0.15,1.1,70.72,4,970.0
2015,1,3,6,0,0,0,0,0,-3,101.37,0.15,1.2000000000000002,64.65,4,980.0
2015,1,3,6,30,0,0,0,0,-3,95.60000000000001,0.15,1.1,64.66,4,980.0
2015,1,3,7,0,0,0,0,0,-4,89.99,0.15,1.1,59.63,5,980.0
2015,1,3,7,30,28,438,69,0,-4,84.61,0.15,1.2000000000000002,55.6,6,980.0
2015,1,3,8,0,42,626,157,0,-4,79.48,0.15,1.3,48.480000000000004,8,980.0
2015,1,3,8,30,52,737,247,0,-4,74.67,0.15,0.9,45.28,9,980.0
2015,1,3,9,0,60,806,332,0,-3,70.25,0.15,0.6000000000000001,40.26,11,980.0
2015,1,3,9,30,65,855,409,0,-3,66.3,0.15,0.4,37.64,12,980.0
2015,1,3,10,0,70,887,474,0,-3,62.9,0.15,0.30000000000000004,33.63,14,980.0
2015,1,3,10,30,73,910,525,0,-3,60.160000000000004,0.15,0.6000000000000001,33.62,14,980.0
2015,1,3,11,0,76,920,561,0,-3,58.17,0.15,1.0,32.51,15,980.0
2015,1,3,11,30,77,927,582,0,-3,57.01,0.15,1.3,32.5,15,980.0
2015,1,3,12,0,79,924,586,0,-2,56.730000000000004,0.15,1.6,31.77,16,980.0
2015,1,3,12,30,78,919,575,0,-2,57.34,0.15,1.7000000000000002,31.77,16,980.0
2015,1,3,13,0,79,902,546,0,-1,58.82,0.15,1.9000000000000001,33.11,16,980.0
2015,1,3,13,30,77,882,503,0,-1,61.1,0.15,1.9000000000000001,33.11,16,980.0
2015,1,3,14,0,74,851,446,0,-1,64.09,0.15,2.0,34.44,16,980.0
2015,1,3,14,30,69,810,376,0,-1,67.71000000000001,0.15,1.8,36.76,15,980.0
2015,1,3,15,0,63,747,296,0,0,71.84,0.15,1.7000000000000002,42.410000000000004,14,980.0
2015,1,3,15,30,53,660,209,0,0,76.42,0.15,1.4000000000000001,51.7,12,980.0
2015,1,3,16,0,41,518,119,0,1,81.35000000000001,0.15,1.1,64.32000000000001,10,980.0
2015,1,3,16,30,21,285,38,0,1,86.58,0.15,1.0,68.87,9,980.0
2015,1,3,17,0,0,0,0,0,1,92.05,0.15,1.0,65.92,9,980.0
2015,1,3,17,30,0,0,0,0,1,97.72,0.15,0.9,65.94,8,980.0
2015,1,3,18,0,0,0,0,0,1,103.55,0.15,0.8,65.78,8,980.0
2015,1,3,18,30,0,0,0,0,1,109.51,0.15,0.7000000000000001,70.47,8,980.0
2015,1,3,19,0,0,0,0,0,0,115.57000000000001,0.15,0.6000000000000001,69.61,8,980.0
2015,1,3,19,30,0,0,0,0,0,121.7,0.15,0.6000000000000001,69.62,8,980.0
2015,1,3,20,0,0,0,0,0,0,127.89,0.15,0.7000000000000001,68.04,8,980.0
2015,1,3,20,30,0,0,0,0,0,134.11,0.15,0.8,72.93,7,980.0
2015,1,3,21,0,0,0,0,0,0,140.32,0.15,0.9,70.75,7,980.0
2015,1,3,21,30,0,0,0,0,0,146.49,0.15,1.0,70.76,6,980.0
2015,1,3,22,0,0,0,0,0,0,152.54,0.15,1.1,68.28,6,980.0
2015,1,3,22,30,0,0,0,0,0,158.35,0.15,1.2000000000000002,73.21000000000001,6,980.0
2015,1,3,23,0,0,0,0,0,0,163.61,0.15,1.3,70.98,6,980.0
2015,1,3,23,30,0,0,0,0,0,167.58,0.15,1.3,70.98,5,980.0
2015,1,4,0,0,0,0,0,0,-1,168.74,0.15,1.4000000000000001,69.09,5,980.0
2015,1,4,0,30,0,0,0,0,-1,166.37,0.15,1.4000000000000001,69.10000000000001,5,980.0
2015,1,4,1,0,0,0,0,0,-1,161.81,0.15,1.4000000000000001,67.05,6,980.0
2015,1,4,1,30,0,0,0,0,-1,156.29,0.15,1.4000000000000001,67.04,6,980.0
2015,1,4,2,0,0,0,0,0,-1,150.37,0.15,1.4000000000000001,65.09,6,980.0
2015,1,4,2,30,0,0,0,0,-1,144.26,0.15,1.4000000000000001,65.08,5,980.0
2015,1,4,3,0,0,0,0,0,-2,138.07,0.15,1.4000000000000001,63.28,5,980.0
2015,1,4,3,30,0,0,0,0,-2,131.85,0.15,1.4000000000000001,67.91,5,980.0
2015,1,4,4,0,0,0,0,0,-2,125.64,0.15,1.4000000000000001,66.1,5,980.0
2015,1,4,4,30,0,0,0,0,-2,119.47,0.15,1.4000000000000001,66.11,5,980.0
2015,1,4,5,0,0,0,0,0,-2,113.35000000000001,0.15,1.5,64.76,5,980.0
2015,1,4,5,30,0,0,0,0,-2,107.32000000000001,0.15,1.5,64.78,5,980.0
2015,1,4,6,0,0,0,0,0,-3,101.41,0.15,1.5,63.95,5,980.0
2015,1,4,6,30,0,0,0,0,-3,95.63,0.15,1.4000000000000001,59.620000000000005,5,980.0
2015,1,4,7,0,0,0,0,0,-2,90.01,0.15,1.3,60.15,6,980.0
2015,1,4,7,30,28,431,68,0,-2,84.62,0.15,1.4000000000000001,52.43,8,980.0
2015,1,4,8,0,43,619,155,0,0,79.49,0.15,1.5,52.08,11,980.0
2015,1,4,8,30,53,729,245,0,0,74.67,0.15,1.4000000000000001,45.58,13,980.0
2015,1,4,9,0,61,797,330,0,-1,70.24,0.15,1.4000000000000001,36.61,15,980.0
2015,1,4,9,30,66,846,407,0,-1,66.27,0.15,1.1,34.300000000000004,16,980.0
2015,1,4,10,0,68,889,473,0,-1,62.86,0.15,0.9,31.96,17,980.0
2015,1,4,10,30,70,911,525,0,-1,60.1,0.15,1.1,29.97,17,980.0
2015,1,4,11,0,74,922,561,0,-1,58.1,0.15,1.3,28.23,18,980.0
2015,1,4,11,30,75,929,582,0,-1,56.92,0.15,1.4000000000000001,28.22,18,980.0
2015,1,4,12,0,76,928,587,0,-1,56.63,0.15,1.6,28.77,19,980.0
2015,1,4,12,30,76,924,576,2,-1,57.22,0.15,1.6,28.76,19,980.0
2015,1,4,13,0,191,459,430,7,-1,58.69,0.15,1.6,29.21,19,980.0
2015,1,4,13,30,190,382,376,7,-1,60.96,0.15,1.5,29.21,19,980.0
2015,1,4,14,0,143,500,363,7,0,63.95,0.15,1.5,30.48,19,980.0
2015,1,4,14,30,159,221,244,7,0,67.56,0.15,1.1,32.47,18,980.0
2015,1,4,15,0,113,340,220,7,2,71.7,0.15,0.8,41.71,18,980.0
2015,1,4,15,30,50,686,213,1,2,76.27,0.15,0.7000000000000001,47.42,16,980.0
2015,1,4,16,0,38,561,124,0,2,81.2,0.15,0.6000000000000001,48.1,15,980.0
2015,1,4,16,30,21,334,41,0,2,86.43,0.15,0.6000000000000001,51.36,14,980.0
2015,1,4,17,0,0,0,0,0,1,91.91,0.15,0.7000000000000001,50.59,13,980.0
2015,1,4,17,30,0,0,0,0,1,97.58,0.15,0.9,54.08,12,980.0
2015,1,4,18,0,0,0,0,0,0,103.41,0.15,1.1,57.14,11,980.0
2015,1,4,18,30,0,0,0,0,0,109.37,0.15,1.2000000000000002,61.14,10,980.0
2015,1,4,19,0,0,0,0,4,0,115.43,0.15,1.4000000000000001,62.95,9,980.0
2015,1,4,19,30,0,0,0,0,0,121.56,0.15,1.5,62.96,8,980.0
2015,1,4,20,0,0,0,0,0,0,127.75,0.15,1.6,59.160000000000004,8,980.0
2015,1,4,20,30,0,0,0,0,0,133.97,0.15,1.6,63.36,8,980.0
2015,1,4,21,0,0,0,0,0,-1,140.18,0.15,1.6,59.800000000000004,8,980.0
2015,1,4,21,30,0,0,0,0,-1,146.35,0.15,1.6,59.78,7,980.0
2015,1,4,22,0,0,0,0,0,-1,152.4,0.15,1.6,57.18,7,980.0
2015,1,4,22,30,0,0,0,0,-1,158.21,0.15,1.6,61.26,7,980.0
2015,1,4,23,0,0,0,0,0,-2,163.47,0.15,1.7000000000000002,59.33,7,980.0
2015,1,4,23,30,0,0,0,0,-2,167.43,0.15,1.8,59.32,7,980.0
2015,1,5,0,0,0,0,0,1,-2,168.65,0.15,2.0,57.620000000000005,7,980.0
2015,1,5,0,30,0,0,0,3,-2,166.34,0.15,2.1,57.61,7,980.0
2015,1,5,1,0,0,0,0,0,-3,161.81,0.15,2.2,52.18,7,980.0
2015,1,5,1,30,0,0,0,0,-3,156.32,0.15,2.2,52.17,7,980.0
2015,1,5,2,0,0,0,0,0,-3,150.41,0.15,2.3000000000000003,50.67,7,980.0
2015,1,5,2,30,0,0,0,0,-3,144.31,0.15,2.3000000000000003,50.660000000000004,7,980.0
2015,1,5,3,0,0,0,0,0,-3,138.11,0.15,2.3000000000000003,49.52,7,980.0
2015,1,5,3,30,0,0,0,0,-3,131.9,0.15,2.3000000000000003,49.53,7,980.0
2015,1,5,4,0,0,0,0,0,-3,125.68,0.15,2.4000000000000004,48.72,8,980.0
2015,1,5,4,30,0,0,0,0,-3,119.51,0.15,2.4000000000000004,48.730000000000004,8,980.0
2015,1,5,5,0,0,0,0,0,-4,113.39,0.15,2.5,48.49,8,980.0
2015,1,5,5,30,0,0,0,0,-4,107.36,0.15,2.4000000000000004,48.49,8,980.0
2015,1,5,6,0,0,0,0,0,-3,101.44,0.15,2.4000000000000004,48.980000000000004,8,980.0
2015,1,5,6,30,0,0,0,0,-3,95.65,0.15,2.5,45.730000000000004,9,980.0
2015,1,5,7,0,0,0,0,0,-3,90.03,0.15,2.6,44.730000000000004,10,980.0
2015,1,5,7,30,33,83,40,3,-3,84.63,0.15,3.1,39.11,12,980.0
2015,1,5,8,0,69,127,92,4,-2,79.49,0.15,3.7,32.82,14,980.0
2015,1,5,8,30,46,766,249,0,-2,74.66,0.15,3.7,30.76,16,980.0
2015,1,5,9,0,51,837,335,0,-2,70.21000000000001,0.15,3.7,28.46,18,980.0
2015,1,5,9,30,56,883,412,0,-2,66.23,0.15,3.5,25.07,20,980.0
2015,1,5,10,0,62,908,477,0,-2,62.81,0.15,3.3000000000000003,21.25,22,980.0
2015,1,5,10,30,65,930,529,0,-2,60.04,0.15,2.9000000000000004,19.97,23,980.0
2015,1,5,11,0,67,943,567,0,-3,58.01,0.15,2.6,17.71,24,980.0
2015,1,5,11,30,68,951,588,0,-3,56.82,0.15,2.3000000000000003,16.66,24,980.0
2015,1,5,12,0,69,951,594,0,-3,56.51,0.15,2.1,15.34,25,980.0
2015,1,5,12,30,68,947,583,0,-3,57.1,0.15,2.1,15.34,25,980.0
2015,1,5,13,0,64,944,557,0,-3,58.56,0.15,2.1,15.74,26,980.0
2015,1,5,13,30,62,927,514,0,-3,60.82,0.15,2.0,16.71,25,980.0
2015,1,5,14,0,60,899,457,0,-2,63.800000000000004,0.15,2.0,18.09,25,980.0
2015,1,5,14,30,57,863,388,0,-2,67.41,0.15,1.6,19.22,24,980.0
2015,1,5,15,0,52,807,308,3,4,71.55,0.15,1.2000000000000002,34.37,23,980.0
2015,1,5,15,30,45,728,220,1,4,76.12,0.15,1.2000000000000002,41.39,20,980.0
2015,1,5,16,0,36,600,129,0,2,81.05,0.15,1.2000000000000002,41.58,18,980.0
2015,1,5,16,30,20,377,45,3,2,86.28,0.15,1.2000000000000002,47.28,16,980.0
2015,1,5,17,0,0,0,0,0,1,91.76,0.15,1.4000000000000001,46.15,14,980.0
2015,1,5,17,30,0,0,0,0,1,97.43,0.15,1.5,49.28,13,980.0
2015,1,5,18,0,0,0,0,0,1,103.26,0.15,1.6,50.370000000000005,13,980.0
2015,1,5,18,30,0,0,0,0,1,109.22,0.15,1.7000000000000002,53.84,12,980.0
2015,1,5,19,0,0,0,0,0,0,115.28,0.15,1.8,50.730000000000004,12,980.0
2015,1,5,19,30,0,0,0,0,0,121.42,0.15,1.8,50.730000000000004,12,980.0
2015,1,5,20,0,0,0,0,0,0,127.61,0.15,1.9000000000000001,47.980000000000004,12,980.0
2015,1,5,20,30,0,0,0,0,0,133.82,0.15,1.9000000000000001,47.980000000000004,11,980.0
2015,1,5,21,0,0,0,0,0,-1,140.04,0.15,2.0,46.09,11,980.0
2015,1,5,21,30,0,0,0,0,-1,146.20000000000002,0.15,2.0,49.28,11,980.0
2015,1,5,22,0,0,0,0,0,-1,152.25,0.15,2.0,47.88,11,980.0
2015,1,5,22,30,0,0,0,0,-1,158.06,0.15,2.0,47.870000000000005,11,980.0
2015,1,5,23,0,0,0,0,0,-1,163.31,0.15,2.0,46.7,11,980.0
2015,1,5,23,30,0,0,0,0,-1,167.29,0.15,2.0,46.7,10,980.0
2015,1,6,0,0,0,0,0,0,-2,168.54,0.15,2.0,45.64,10,980.0
2015,1,6,0,30,0,0,0,0,-2,166.3,0.15,2.0,45.64,10,980.0
2015,1,6,1,0,0,0,0,0,-2,161.81,0.15,2.1,44.83,10,980.0
2015,1,6,1,30,0,0,0,0,-2,156.34,0.15,2.0,47.96,10,980.0
2015,1,6,2,0,0,0,0,0,-2,150.44,0.15,2.0,47.95,10,980.0
2015,1,6,2,30,0,0,0,0,-2,144.34,0.15,1.9000000000000001,47.94,10,980.0
2015,1,6,3,0,0,0,0,0,-2,138.16,0.15,1.9000000000000001,48.58,10,980.0
2015,1,6,3,30,0,0,0,0,-2,131.94,0.15,1.8,48.58,10,980.0
2015,1,6,4,0,0,0,0,0,-2,125.72,0.15,1.8,48.99,10,980.0
2015,1,6,4,30,0,0,0,0,-2,119.54,0.15,1.8,48.99,10,980.0
2015,1,6,5,0,0,0,0,0,-1,113.43,0.15,1.8,49.35,10,980.0
2015,1,6,5,30,0,0,0,0,-1,107.39,0.15,1.8,49.36,10,980.0
2015,1,6,6,0,0,0,0,0,-1,101.46000000000001,0.15,1.8,49.6,10,980.0
2015,1,6,6,30,0,0,0,0,-1,95.67,0.15,1.8,46.37,10,980.0
2015,1,6,7,0,0,0,0,0,0,90.04,0.15,1.8,47.07,11,980.0
2015,1,6,7,30,26,473,71,0,0,84.63,0.15,2.1,41.24,14,980.0
2015,1,6,8,0,40,658,161,0,0,79.48,0.15,2.4000000000000004,37.82,17,980.0
2015,1,6,8,30,50,767,253,0,0,74.64,0.15,2.7,33.29,18,980.0
2015,1,6,9,0,56,836,340,0,0,70.18,0.15,3.1,27.240000000000002,20,980.0
2015,1,6,9,30,61,884,418,0,0,66.19,0.15,2.9000000000000004,25.6,22,980.0
2015,1,6,10,0,61,927,486,0,-1,62.75,0.15,2.7,20.93,24,980.0
2015,1,6,10,30,63,949,539,0,-1,59.96,0.15,2.2,19.69,25,980.0
2015,1,6,11,0,65,962,576,0,-2,57.92,0.15,1.8,16.81,26,980.0
2015,1,6,11,30,66,970,598,0,-2,56.72,0.15,1.5,16.8,26,980.0
2015,1,6,12,0,67,970,604,0,-3,56.39,0.15,1.2000000000000002,15.22,27,980.0
2015,1,6,12,30,66,967,593,0,-3,56.97,0.15,1.0,15.21,27,980.0
2015,1,6,13,0,66,955,566,0,-3,58.410000000000004,0.15,0.8,14.530000000000001,27,980.0
2015,1,6,13,30,64,939,524,0,-3,60.67,0.15,0.7000000000000001,15.41,27,980.0
2015,1,6,14,0,62,912,467,0,-2,63.65,0.15,0.6000000000000001,16.35,27,980.0
2015,1,6,14,30,58,876,397,0,-2,67.26,0.15,0.4,17.36,25,980.0
2015,1,6,15,0,54,822,316,0,5,71.39,0.15,0.2,32.79,24,980.0
2015,1,6,15,30,46,744,227,0,5,75.96000000000001,0.15,0.30000000000000004,39.37,22,980.0
2015,1,6,16,0,37,617,134,0,3,80.9,0.15,0.4,39.13,20,980.0
2015,1,6,16,30,21,395,48,0,3,86.13,0.15,0.6000000000000001,41.67,19,980.0
2015,1,6,17,0,0,0,0,0,1,91.61,0.15,0.8,38.47,18,980.0
2015,1,6,17,30,0,0,0,0,1,97.28,0.15,1.0,41.02,17,980.0
2015,1,6,18,0,0,0,0,0,1,103.11,0.15,1.2000000000000002,42.93,16,980.0
2015,1,6,18,30,0,0,0,0,1,109.07000000000001,0.15,1.2000000000000002,45.81,15,980.0
2015,1,6,19,0,0,0,0,0,1,115.14,0.15,1.4000000000000001,44.5,15,980.0
2015,1,6,19,30,0,0,0,0,1,121.27,0.15,1.4000000000000001,47.51,14,980.0
2015,1,6,20,0,0,0,0,0,0,127.46000000000001,0.15,1.5,46.12,14,980.0
2015,1,6,20,30,0,0,0,0,0,133.68,0.15,1.5,49.27,13,980.0
2015,1,6,21,0,0,0,0,0,0,139.89000000000001,0.15,1.5,48.07,13,980.0
2015,1,6,21,30,0,0,0,0,0,146.06,0.15,1.5,51.370000000000005,12,980.0
2015,1,6,22,0,0,0,0,0,0,152.11,0.15,1.6,50.480000000000004,12,980.0
2015,1,6,22,30,0,0,0,0,0,157.9,0.15,1.6,50.480000000000004,11,980.0
2015,1,6,23,0,0,0,0,0,0,163.15,0.15,1.6,49.93,11,980.0
